,Date,Brand Alias,Ad group alias,ASIN/SKU Alias,Marketplace,Impressions,Clicks,Spend,Sales,Orders,Units,Advertised Units sold,Other SKU units sold,Advertised SKU Sales,Other SKU sales
3830,2021-11-03,Brand 1,Brand 1 Ad Group 2,ASIN379,Ebay,987,30,6.66,88.18,2,2,2,0,88.18,0.0
3831,2021-11-03,Brand 1,Brand 1 Ad Group 2,ASIN384,Ebay,5933,34,11.69,309.94,6,6,1,5,59.99,249.95
3832,2021-11-03,Brand 1,Brand 1 Ad Group 2,ASIN390,Ebay,2863,8,1.97,49.99,1,1,1,0,49.99,0.0
3833,2021-11-03,Brand 1,Brand 1 Ad Group 4,ASIN375,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3834,2021-11-03,Brand 1,Brand 1 Ad Group 4,ASIN399,Ebay,153534,130,94.32,339.92,8,8,3,5,143.97,195.95
3835,2021-11-03,Brand 1,Brand 1 Ad Group 4,ASIN403,Ebay,22127,76,12.58,159.96,4,4,3,1,119.97,39.99
3836,2021-11-03,Brand 1,Brand 1 Ad Group 4,ASIN409,Ebay,5047,27,3.71,21.99,1,1,0,1,0.0,21.99
3837,2021-11-03,Brand 1,Brand 1 Ad Group 6,ASIN411,Ebay,276,18,4.59,37.99,1,1,1,0,37.99,0.0
3838,2021-11-03,Brand 1,Brand 1 Ad Group 8,ASIN405,Ebay,470,3,0.3,0.0,0,0,0,0,0.0,0.0
3839,2021-11-03,Brand 1,Brand 1 Ad Group 9,ASIN413,Ebay,2925,25,4.2,0.0,0,0,0,0,0.0,0.0
3840,2021-11-03,Brand 2,Brand 2 Ad Group 1,ASIN446,Ebay,79751,131,81.23,648.56,12,12,5,7,324.95,323.61
3841,2021-11-03,Brand 2,Brand 2 Ad Group 1,ASIN449,Ebay,22098,64,31.79,618.22,8,8,2,6,187.98,430.24
3842,2021-11-03,Brand 2,Brand 2 Ad Group 1,ASIN454,Ebay,17246,24,16.58,0.0,0,0,0,0,0.0,0.0
3843,2021-11-03,Brand 2,Brand 2 Ad Group 1,ASIN458,Ebay,892,0,0.0,0.0,0,0,0,0,0.0,0.0
3844,2021-11-03,Brand 2,Brand 2 Ad Group 1,ASIN462,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3845,2021-11-03,Brand 2,Brand 2 Ad Group 1,ASIN468,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3846,2021-11-03,Brand 2,Brand 2 Ad Group 1,ASIN472,Ebay,48632,90,68.2,415.96,4,4,2,2,273.98,141.98
3847,2021-11-03,Brand 2,Brand 2 Ad Group 2,ASIN476,Ebay,24344,98,62.2,,11,11,8,3,,485.3
3848,2021-11-03,Brand 2,Brand 2 Ad Group 2,ASIN480,Ebay,19318,61,43.03,648.25,5,7,3,4,299.97,348.28
3849,2021-11-03,Brand 2,Brand 2 Ad Group 2,ASIN483,Ebay,63077,125,76.79,387.94,4,4,3,1,341.97,45.97
3850,2021-11-03,Brand 2,Brand 2 Ad Group 2,ASIN487,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3851,2021-11-03,Brand 2,Brand 2 Ad Group 2,ASIN491,Ebay,9836,38,21.44,726.68,5,5,2,3,399.98,326.7
3852,2021-11-03,Brand 2,Brand 2 Ad Group 2,ASIN495,Ebay,121177,179,93.77,743.94,6,6,2,4,195.18,548.76
3853,2021-11-03,Brand 2,Brand 2 Ad Group 2,ASIN500,Ebay,54749,124,90.32,774.88,4,12,7,5,384.93,389.95
3854,2021-11-03,Brand 2,Brand 2 Ad Group 2,ASIN506,Ebay,7973,38,23.31,0.0,0,0,0,0,0.0,0.0
3855,2021-11-03,Brand 2,Brand 2 Ad Group 2,ASIN510,Ebay,6722,9,7.14,0.0,0,0,0,0,0.0,0.0
3856,2021-11-03,Brand 2,Brand 2 Ad Group 3,ASIN514,Ebay,15878,45,33.0,305.96,4,4,3,1,200.97,104.99
3857,2021-11-03,Brand 2,Brand 2 Ad Group 3,ASIN519,Ebay,3212,6,3.53,0.0,0,0,0,0,0.0,0.0
3858,2021-11-03,Brand 2,Brand 2 Ad Group 5,ASIN618,Ebay,6033,13,9.61,0.0,0,0,0,0,0.0,0.0
3859,2021-11-04,Brand 1,Brand 1 Ad Group 1,ASIN376,Ebay,2700,54,17.74,404.89,11,11,7,4,244.93,159.96
3860,2021-11-04,Brand 1,Brand 1 Ad Group 11,ASIN384,Ebay,3601,15,2.12,0.0,0,0,0,0,0.0,0.0
3861,2021-11-04,Brand 1,Brand 1 Ad Group 11,ASIN389,Ebay,1178,4,0.68,0.0,0,0,0,0,0.0,0.0
3862,2021-11-04,Brand 1,Brand 1 Ad Group 13,ASIN376,Ebay,158,0,0.0,0.0,0,0,0,0,0.0,0.0
3863,2021-11-04,Brand 1,Brand 1 Ad Group 13,ASIN398,Ebay,6644,24,11.71,64.99,1,1,1,0,64.99,0.0
3864,2021-11-04,Brand 1,Brand 1 Ad Group 13,ASIN403,Ebay,500,7,2.09,69.98,2,2,2,0,69.98,0.0
3865,2021-11-04,Brand 1,Brand 1 Ad Group 13,ASIN409,Ebay,357,2,1.19,47.99,1,1,1,0,47.99,0.0
3866,2021-11-04,Brand 1,Brand 1 Ad Group 2,ASIN379,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3867,2021-11-04,Brand 1,Brand 1 Ad Group 2,ASIN384,Ebay,6795,38,12.86,349.94,6,6,3,3,179.97,169.97
3868,2021-11-04,Brand 1,Brand 1 Ad Group 2,ASIN390,Ebay,1303,24,5.15,143.07,3,3,2,1,99.98,43.09
3869,2021-11-04,Brand 1,Brand 1 Ad Group 4,ASIN375,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3870,2021-11-04,Brand 1,Brand 1 Ad Group 4,ASIN399,Ebay,138979,120,63.86,343.92,8,8,3,5,143.97,199.95
3871,2021-11-04,Brand 1,Brand 1 Ad Group 4,ASIN403,Ebay,15601,70,11.24,279.93,7,7,7,0,279.93,0.0
3872,2021-11-04,Brand 1,Brand 1 Ad Group 4,ASIN409,Ebay,1697,8,1.03,42.99,1,1,1,0,42.99,0.0
3873,2021-11-04,Brand 1,Brand 1 Ad Group 6,ASIN411,Ebay,252,11,3.02,0.0,0,0,0,0,0.0,0.0
3874,2021-11-04,Brand 1,Brand 1 Ad Group 8,ASIN405,Ebay,18,0,0.0,0.0,0,0,0,0,0.0,0.0
3875,2021-11-04,Brand 1,Brand 1 Ad Group 9,ASIN413,Ebay,2917,34,5.2,28.99,1,1,1,0,28.99,0.0
3876,2021-11-04,Brand 2,Brand 2 Ad Group 1,ASIN446,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3877,2021-11-04,Brand 2,Brand 2 Ad Group 1,ASIN449,Ebay,85041,216,129.36,,25,27,14,13,,
3878,2021-11-04,Brand 2,Brand 2 Ad Group 1,ASIN454,Ebay,1417,2,1.14,0.0,0,0,0,0,0.0,0.0
3879,2021-11-04,Brand 2,Brand 2 Ad Group 1,ASIN458,Ebay,7185,8,7.46,0.0,0,0,0,0,0.0,0.0
3880,2021-11-04,Brand 2,Brand 2 Ad Group 1,ASIN462,Ebay,6428,18,11.22,385.98,2,2,0,2,0.0,385.98
3881,2021-11-04,Brand 2,Brand 2 Ad Group 1,ASIN468,Ebay,17196,62,38.54,305.98,1,2,2,0,305.98,0.0
3882,2021-11-04,Brand 2,Brand 2 Ad Group 1,ASIN472,Ebay,45929,51,43.04,761.94,6,6,3,3,410.97,350.97
3883,2021-11-04,Brand 2,Brand 2 Ad Group 2,ASIN476,Ebay,19502,61,41.07,231.97,3,3,0,3,0.0,231.97
3884,2021-11-04,Brand 2,Brand 2 Ad Group 2,ASIN480,Ebay,15177,47,30.99,269.98,2,2,0,2,0.0,269.98
3885,2021-11-04,Brand 2,Brand 2 Ad Group 2,ASIN483,Ebay,9214,13,7.16,113.99,1,1,1,0,113.99,0.0
3886,2021-11-04,Brand 2,Brand 2 Ad Group 2,ASIN487,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3887,2021-11-04,Brand 2,Brand 2 Ad Group 2,ASIN491,Ebay,9953,35,19.84,973.93,7,7,3,4,599.97,373.96
3888,2021-11-04,Brand 2,Brand 2 Ad Group 2,ASIN495,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3889,2021-11-04,Brand 2,Brand 2 Ad Group 2,ASIN500,Ebay,27511,86,58.74,304.95,2,5,2,3,109.98,194.97
3890,2021-11-04,Brand 2,Brand 2 Ad Group 2,ASIN506,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3891,2021-11-04,Brand 2,Brand 2 Ad Group 3,ASIN511,Ebay,17802,75,60.3,,14,14,11,3,978.89,218.29
3892,2021-11-04,Brand 2,Brand 2 Ad Group 3,ASIN514,Ebay,35107,40,26.8,132.99,1,1,0,1,0.0,132.99
3893,2021-11-04,Brand 2,Brand 2 Ad Group 3,ASIN519,Ebay,129,0,0.0,0.0,0,0,0,0,0.0,0.0
3894,2021-11-04,Brand 2,Brand 2 Ad Group 5,ASIN618,Ebay,5825,13,13.31,0.0,0,0,0,0,0.0,0.0
3895,2021-11-05,Brand 1,Brand 1 Ad Group 1,ASIN376,Ebay,3144,52,18.21,294.92,8,8,6,2,209.94,84.98
3896,2021-11-05,Brand 1,Brand 1 Ad Group 11,ASIN384,Ebay,6805,23,3.44,179.97,2,3,2,1,119.98,59.99
3897,2021-11-05,Brand 1,Brand 1 Ad Group 11,ASIN389,Ebay,2026,15,2.47,54.99,1,1,1,0,54.99,0.0
3898,2021-11-05,Brand 1,Brand 1 Ad Group 13,ASIN376,Ebay,1286,11,2.0,34.99,1,1,1,0,34.99,0.0
3899,2021-11-05,Brand 1,Brand 1 Ad Group 13,ASIN398,Ebay,3589,14,4.99,67.99,1,1,1,0,67.99,0.0
3900,2021-11-05,Brand 1,Brand 1 Ad Group 13,ASIN404,Ebay,148,0,0.0,0.0,0,0,0,0,0.0,0.0
3901,2021-11-05,Brand 1,Brand 1 Ad Group 13,ASIN409,Ebay,876,3,0.33,0.0,0,0,0,0,0.0,0.0
3902,2021-11-05,Brand 1,Brand 1 Ad Group 2,ASIN379,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3903,2021-11-05,Brand 1,Brand 1 Ad Group 2,ASIN384,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3904,2021-11-05,Brand 1,Brand 1 Ad Group 2,ASIN390,Ebay,4195,12,2.11,49.99,1,1,1,0,49.99,0.0
3905,2021-11-05,Brand 1,Brand 1 Ad Group 4,ASIN375,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3906,2021-11-05,Brand 1,Brand 1 Ad Group 4,ASIN399,Ebay,115150,168,82.78,268.94,6,6,3,3,143.97,124.97
3907,2021-11-05,Brand 1,Brand 1 Ad Group 4,ASIN403,Ebay,14235,76,11.92,172.96,4,4,2,2,79.98,92.98
3908,2021-11-05,Brand 1,Brand 1 Ad Group 4,ASIN409,Ebay,15183,49,5.74,262.95,5,5,2,3,112.98,149.97
3909,2021-11-05,Brand 1,Brand 1 Ad Group 6,ASIN411,Ebay,486,29,5.83,87.98,2,2,1,1,37.99,49.99
3910,2021-11-05,Brand 1,Brand 1 Ad Group 8,ASIN406,Ebay,36,3,1.08,0.0,0,0,0,0,0.0,0.0
3911,2021-11-05,Brand 1,Brand 1 Ad Group 9,ASIN413,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3912,2021-11-05,Brand 2,Brand 2 Ad Group 1,ASIN446,Ebay,48315,169,104.46,,19,19,18,1,994.32,19.15
3913,2021-11-05,Brand 2,Brand 2 Ad Group 1,ASIN449,Ebay,54117,172,110.86,,18,21,10,11,939.9,896.09
3914,2021-11-05,Brand 2,Brand 2 Ad Group 1,ASIN454,Ebay,1086,2,1.13,0.0,0,0,0,0,0.0,0.0
3915,2021-11-05,Brand 2,Brand 2 Ad Group 1,ASIN458,Ebay,5482,3,1.96,0.0,0,0,0,0,0.0,0.0
3916,2021-11-05,Brand 2,Brand 2 Ad Group 1,ASIN462,Ebay,14664,22,16.03,318.98,2,2,1,1,176.99,141.99
3917,2021-11-05,Brand 2,Brand 2 Ad Group 1,ASIN468,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3918,2021-11-05,Brand 2,Brand 2 Ad Group 1,ASIN472,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3919,2021-11-05,Brand 2,Brand 2 Ad Group 2,ASIN476,Ebay,14270,51,34.16,491.86,4,4,1,3,144.99,346.87
3920,2021-11-05,Brand 2,Brand 2 Ad Group 2,ASIN480,Ebay,17491,53,36.14,997.93,7,7,2,5,199.98,797.95
3921,2021-11-05,Brand 2,Brand 2 Ad Group 2,ASIN483,Ebay,3917,9,4.46,199.99,1,1,0,1,0.0,199.99
3922,2021-11-05,Brand 2,Brand 2 Ad Group 2,ASIN488,Ebay,37753,128,83.62,,6,7,3,4,350.97,913.46
3923,2021-11-05,Brand 2,Brand 2 Ad Group 2,ASIN491,Ebay,11344,32,15.0,313.98,2,2,1,1,199.99,113.99
3924,2021-11-05,Brand 2,Brand 2 Ad Group 2,ASIN495,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3925,2021-11-05,Brand 2,Brand 2 Ad Group 2,ASIN500,Ebay,55810,98,66.84,105.98,2,2,0,2,0.0,105.98
3926,2021-11-05,Brand 2,Brand 2 Ad Group 2,ASIN506,Ebay,88584,285,155.09,474.44,5,6,0,6,0.0,474.44
3927,2021-11-05,Brand 2,Brand 2 Ad Group 3,ASIN511,Ebay,24679,103,83.13,840.89,9,11,7,4,622.93,217.96
3928,2021-11-05,Brand 2,Brand 2 Ad Group 3,ASIN514,Ebay,38701,87,63.0,442.93,7,7,6,1,365.94,76.99
3929,2021-11-05,Brand 2,Brand 2 Ad Group 3,ASIN519,Ebay,13211,14,7.95,0.0,0,0,0,0,0.0,0.0
3930,2021-11-05,Brand 2,Brand 2 Ad Group 5,ASIN618,Ebay,4609,5,3.06,0.0,0,0,0,0,0.0,0.0
3931,2021-11-05,Brand 1,Brand 1 Ad Group 11,ASIN388,Ebay,19744,151,87.05,541.4,10,10,2,8,119.98,421.42
3932,2021-11-06,Brand 1,Brand 1 Ad Group 1,ASIN376,Ebay,3271,83,41.51,891.58,21,22,15,7,524.85,366.73
3933,2021-11-06,Brand 1,Brand 1 Ad Group 11,ASIN384,Ebay,7275,30,4.2,131.07,3,3,0,3,0.0,131.07
3934,2021-11-06,Brand 1,Brand 1 Ad Group 11,ASIN389,Ebay,2716,15,2.38,154.97,3,3,1,2,54.99,99.98
3935,2021-11-06,Brand 1,Brand 1 Ad Group 13,ASIN376,Ebay,1609,7,1.04,0.0,0,0,0,0,0.0,0.0
3936,2021-11-06,Brand 1,Brand 1 Ad Group 13,ASIN398,Ebay,3216,15,5.16,0.0,0,0,0,0,0.0,0.0
3937,2021-11-06,Brand 1,Brand 1 Ad Group 13,ASIN404,Ebay,266,2,0.3,0.0,0,0,0,0,0.0,0.0
3938,2021-11-06,Brand 1,Brand 1 Ad Group 13,ASIN409,Ebay,2765,14,8.33,49.99,1,1,1,0,49.99,0.0
3939,2021-11-06,Brand 1,Brand 1 Ad Group 2,ASIN379,Ebay,27,0,0.0,0.0,0,0,0,0,0.0,0.0
3940,2021-11-06,Brand 1,Brand 1 Ad Group 2,ASIN384,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3941,2021-11-06,Brand 1,Brand 1 Ad Group 2,ASIN390,Ebay,7048,34,5.62,49.99,1,1,1,0,49.99,0.0
3942,2021-11-06,Brand 1,Brand 1 Ad Group 4,ASIN376,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3943,2021-11-06,Brand 1,Brand 1 Ad Group 4,ASIN399,Ebay,274678,347,185.15,914.79,20,21,5,16,264.95,649.84
3944,2021-11-06,Brand 1,Brand 1 Ad Group 4,ASIN403,Ebay,26234,115,17.57,391.9,10,10,8,2,319.92,71.98
3945,2021-11-06,Brand 1,Brand 1 Ad Group 4,ASIN409,Ebay,11789,25,3.87,146.97,3,3,2,1,101.98,44.99
3946,2021-11-06,Brand 1,Brand 1 Ad Group 6,ASIN411,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3947,2021-11-06,Brand 1,Brand 1 Ad Group 8,ASIN406,Ebay,46,3,1.01,56.98,2,2,0,2,0.0,56.98
3948,2021-11-06,Brand 1,Brand 1 Ad Group 9,ASIN413,Ebay,1930,31,4.32,34.99,1,1,1,0,34.99,0.0
3949,2021-11-06,Brand 2,Brand 2 Ad Group 1,ASIN446,Ebay,8815,54,36.65,207.47,3,3,2,1,110.48,96.99
3950,2021-11-06,Brand 2,Brand 2 Ad Group 1,ASIN449,Ebay,150332,437,268.56,,47,48,10,38,921.1,
3951,2021-11-06,Brand 2,Brand 2 Ad Group 1,ASIN454,Ebay,7340,11,7.4,0.0,0,0,0,0,0.0,0.0
3952,2021-11-06,Brand 2,Brand 2 Ad Group 1,ASIN458,Ebay,16681,15,14.2,455.83,4,4,2,2,411.98,43.85
3953,2021-11-06,Brand 2,Brand 2 Ad Group 1,ASIN463,Ebay,10116,7,3.94,0.0,0,0,0,0,0.0,0.0
3954,2021-11-06,Brand 2,Brand 2 Ad Group 1,ASIN468,Ebay,4284,9,4.92,171.99,1,1,0,1,0.0,171.99
3955,2021-11-06,Brand 2,Brand 2 Ad Group 1,ASIN472,Ebay,23987,51,36.7,506.98,4,4,1,3,136.99,369.99
3956,2021-11-06,Brand 2,Brand 2 Ad Group 2,ASIN476,Ebay,17907,54,35.8,334.98,2,2,1,1,144.99,189.99
3957,2021-11-06,Brand 2,Brand 2 Ad Group 2,ASIN480,Ebay,20709,46,30.23,444.96,4,4,2,2,199.98,244.98
3958,2021-11-06,Brand 2,Brand 2 Ad Group 2,ASIN483,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3959,2021-11-06,Brand 2,Brand 2 Ad Group 2,ASIN488,Ebay,40682,115,77.98,288.87,3,3,1,2,116.99,171.88
3960,2021-11-06,Brand 2,Brand 2 Ad Group 2,ASIN491,Ebay,10135,35,18.4,0.0,0,0,0,0,0.0,0.0
3961,2021-11-06,Brand 2,Brand 2 Ad Group 2,ASIN495,Ebay,440,0,0.0,0.0,0,0,0,0,0.0,0.0
3962,2021-11-06,Brand 2,Brand 2 Ad Group 2,ASIN500,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3963,2021-11-06,Brand 2,Brand 2 Ad Group 2,ASIN506,Ebay,45164,173,98.7,84.99,1,1,0,1,0.0,84.99
3964,2021-11-06,Brand 2,Brand 2 Ad Group 3,ASIN511,Ebay,14447,100,75.78,,13,13,9,4,800.91,237.96
3965,2021-11-06,Brand 2,Brand 2 Ad Group 3,ASIN514,Ebay,41133,61,42.31,222.97,3,3,2,1,133.98,88.99
3966,2021-11-06,Brand 2,Brand 2 Ad Group 3,ASIN519,Ebay,798,1,0.7,0.0,0,0,0,0,0.0,0.0
3967,2021-11-06,Brand 2,Brand 2 Ad Group 5,ASIN618,Ebay,3194,3,1.88,0.0,0,0,0,0,0.0,0.0
3968,2021-11-06,Brand 1,Brand 1 Ad Group 13,ASIN402,Ebay,251,3,0.6,0.0,0,0,0,0,0.0,0.0
3969,2021-11-07,Brand 1,Brand 1 Ad Group 1,ASIN376,Ebay,3209,79,25.9,534.85,15,15,13,2,454.87,79.98
3970,2021-11-07,Brand 1,Brand 1 Ad Group 11,ASIN384,Ebay,11581,41,6.0,179.97,3,3,3,0,179.97,0.0
3971,2021-11-07,Brand 1,Brand 1 Ad Group 11,ASIN389,Ebay,8771,45,7.7,309.94,6,6,0,6,0.0,309.94
3972,2021-11-07,Brand 1,Brand 1 Ad Group 13,ASIN376,Ebay,1918,17,2.66,44.99,1,1,0,1,0.0,44.99
3973,2021-11-07,Brand 1,Brand 1 Ad Group 13,ASIN398,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3974,2021-11-07,Brand 1,Brand 1 Ad Group 13,ASIN404,Ebay,142,0,0.0,0.0,0,0,0,0,0.0,0.0
3975,2021-11-07,Brand 1,Brand 1 Ad Group 13,ASIN409,Ebay,1249,6,3.39,0.0,0,0,0,0,0.0,0.0
3976,2021-11-07,Brand 1,Brand 1 Ad Group 2,ASIN379,Ebay,303,6,1.11,0.0,0,0,0,0,0.0,0.0
3977,2021-11-07,Brand 1,Brand 1 Ad Group 2,ASIN385,Ebay,6182,37,8.52,154.97,3,3,1,2,59.99,94.98
3978,2021-11-07,Brand 1,Brand 1 Ad Group 2,ASIN390,Ebay,6152,19,3.43,199.96,4,4,4,0,199.96,0.0
3979,2021-11-07,Brand 1,Brand 1 Ad Group 4,ASIN395,Ebay,5808,44,7.69,132.96,3,4,2,2,52.98,79.98
3980,2021-11-07,Brand 1,Brand 1 Ad Group 4,ASIN399,Ebay,38096,50,33.77,79.98,2,2,0,2,0.0,79.98
3981,2021-11-07,Brand 1,Brand 1 Ad Group 4,ASIN403,Ebay,2,0,0.0,0.0,0,0,0,0,0.0,0.0
3982,2021-11-07,Brand 1,Brand 1 Ad Group 4,ASIN409,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3983,2021-11-07,Brand 1,Brand 1 Ad Group 6,ASIN411,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3984,2021-11-07,Brand 1,Brand 1 Ad Group 8,ASIN406,Ebay,7,1,0.36,0.0,0,0,0,0,0.0,0.0
3985,2021-11-07,Brand 1,Brand 1 Ad Group 9,ASIN413,Ebay,8247,150,63.23,508.86,13,14,10,4,351.9,156.96
3986,2021-11-07,Brand 2,Brand 2 Ad Group 1,ASIN446,Ebay,25335,100,57.65,445.61,7,7,3,4,165.72,279.89
3987,2021-11-07,Brand 2,Brand 2 Ad Group 1,ASIN449,Ebay,6897,25,15.1,439.52,7,8,1,7,75.19,364.33
3988,2021-11-07,Brand 2,Brand 2 Ad Group 1,ASIN454,Ebay,6058,7,4.83,26.99,1,1,0,1,0.0,26.99
3989,2021-11-07,Brand 2,Brand 2 Ad Group 1,ASIN458,Ebay,22512,15,12.84,222.69,1,1,0,1,0.0,222.69
3990,2021-11-07,Brand 2,Brand 2 Ad Group 1,ASIN463,Ebay,6974,10,5.81,251.99,1,1,0,1,0.0,251.99
3991,2021-11-07,Brand 2,Brand 2 Ad Group 1,ASIN468,Ebay,4789,9,5.52,266.99,1,1,0,1,0.0,266.99
3992,2021-11-07,Brand 2,Brand 2 Ad Group 1,ASIN472,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
3993,2021-11-07,Brand 2,Brand 2 Ad Group 2,ASIN476,Ebay,2635,9,4.46,0.0,0,0,0,0,0.0,0.0
3994,2021-11-07,Brand 2,Brand 2 Ad Group 2,ASIN480,Ebay,12016,25,13.71,509.96,4,4,3,1,299.97,209.99
3995,2021-11-07,Brand 2,Brand 2 Ad Group 2,ASIN483,Ebay,16121,38,18.82,316.97,3,3,1,2,113.99,202.98
3996,2021-11-07,Brand 2,Brand 2 Ad Group 2,ASIN488,Ebay,24303,86,60.55,0.0,0,0,0,0,0.0,0.0
3997,2021-11-07,Brand 2,Brand 2 Ad Group 2,ASIN491,Ebay,1861,6,4.18,199.99,1,1,1,0,199.99,0.0
3998,2021-11-07,Brand 2,Brand 2 Ad Group 2,ASIN496,Ebay,12284,17,13.32,0.0,0,0,0,0,0.0,0.0
3999,2021-11-07,Brand 2,Brand 2 Ad Group 2,ASIN500,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
4000,2021-11-07,Brand 2,Brand 2 Ad Group 2,ASIN506,Ebay,112723,378,200.85,412.94,4,6,0,6,0.0,412.94
4001,2021-11-07,Brand 2,Brand 2 Ad Group 3,ASIN511,Ebay,14574,74,56.63,453.94,5,5,4,1,355.96,97.98
4002,2021-11-07,Brand 2,Brand 2 Ad Group 3,ASIN514,Ebay,46450,79,50.66,535.92,8,8,5,3,334.95,200.97
4003,2021-11-07,Brand 2,Brand 2 Ad Group 3,ASIN519,Ebay,14800,22,13.37,899.98,1,2,0,2,0.0,899.98
4004,2021-11-07,Brand 2,Brand 2 Ad Group 5,ASIN618,Ebay,7223,16,11.9,144.99,1,1,0,1,0.0,144.99
4005,2021-11-07,Brand 1,Brand 1 Ad Group 2,ASIN383,Ebay,1126,14,2.18,59.99,1,1,1,0,59.99,0.0
4006,2021-11-08,Brand 1,Brand 1 Ad Group 1,ASIN376,Ebay,2648,68,23.93,774.78,22,22,21,1,734.79,39.99
4007,2021-11-08,Brand 1,Brand 1 Ad Group 11,ASIN384,Ebay,11892,69,13.08,767.36,13,13,4,9,239.96,527.4
4008,2021-11-08,Brand 1,Brand 1 Ad Group 11,ASIN389,Ebay,25332,75,14.41,481.51,9,9,2,7,109.98,371.53
4009,2021-11-08,Brand 1,Brand 1 Ad Group 13,ASIN376,Ebay,5144,33,12.81,89.98,2,2,1,1,34.99,54.99
4010,2021-11-08,Brand 1,Brand 1 Ad Group 13,ASIN399,Ebay,113,0,0.0,0.0,0,0,0,0,0.0,0.0
4011,2021-11-08,Brand 1,Brand 1 Ad Group 13,ASIN404,Ebay,247,2,0.29,0.0,0,0,0,0,0.0,0.0
4012,2021-11-08,Brand 1,Brand 1 Ad Group 13,ASIN409,Ebay,3887,5,1.74,0.0,0,0,0,0,0.0,0.0
4013,2021-11-08,Brand 1,Brand 1 Ad Group 2,ASIN379,Ebay,425,18,3.22,0.0,0,0,0,0,0.0,0.0
4014,2021-11-08,Brand 1,Brand 1 Ad Group 2,ASIN385,Ebay,7776,40,8.78,219.96,4,4,3,1,179.97,39.99
4015,2021-11-08,Brand 1,Brand 1 Ad Group 2,ASIN390,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
4016,2021-11-08,Brand 1,Brand 1 Ad Group 4,ASIN395,Ebay,8169,63,10.96,120.96,4,4,3,1,80.97,39.99
4017,2021-11-08,Brand 1,Brand 1 Ad Group 4,ASIN399,Ebay,34145,39,14.86,286.94,5,6,4,2,211.96,74.98
4018,2021-11-08,Brand 1,Brand 1 Ad Group 4,ASIN403,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
4019,2021-11-08,Brand 1,Brand 1 Ad Group 4,ASIN409,Ebay,50798,156,70.39,241.95,5,5,3,2,139.97,101.98
4020,2021-11-08,Brand 1,Brand 1 Ad Group 6,ASIN411,Ebay,792,34,13.5,287.93,7,7,4,3,159.96,127.97
4021,2021-11-08,Brand 1,Brand 1 Ad Group 8,ASIN406,Ebay,254,10,1.88,39.99,1,1,0,1,0.0,39.99
4022,2021-11-08,Brand 1,Brand 1 Ad Group 9,ASIN413,Ebay,15078,231,147.08,784.78,22,22,18,4,635.82,148.96
4023,2021-11-08,Brand 2,Brand 2 Ad Group 1,ASIN446,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
4024,2021-11-08,Brand 2,Brand 2 Ad Group 1,ASIN449,Ebay,0,0,0.0,0.0,0,0,0,0,0.0,0.0
4025,2021-11-08,Brand 2,Brand 2 Ad Group 1,ASIN454,Ebay,19009,30,22.64,858.49,4,4,3,1,742.5,115.99
4026,2021-11-08,Brand 2,Brand 2 Ad Group 1,ASIN459,Ebay,13323,36,16.26,290.97,3,3,3,0,290.97,0.0
4027,2021-11-08,Brand 2,Brand 2 Ad Group 1,ASIN463,Ebay,5733,6,4.19,258.99,1,1,1,0,258.99,0.0
4028,2021-11-08,Brand 2,Brand 2 Ad Group 1,ASIN468,Ebay,4052,13,5.2,69.98,2,2,0,2,0.0,69.98
